source_file,canonical_url,title,primary_content_mode,audit_scope,evidence_requirement_0_5,existing_evidence_quality_0_5,factual_risk_cues,claim_candidate_count_heuristic,claim_candidate_samples_heuristic,external_link_count,source_or_reference_link_count,primary_or_institutional_source_count_heuristic,source_domains,external_source_urls_sanitized,reference_section_urls_sanitized,source_dates_detected_in_reference_section,local_citation_syntax_issue_count,broken_citation_status,source_to_claim_correspondence_status,author_experience_signal,first_hand_example_signal,methodology_signal,reproducible_calculation_signal,code_signal,data_signal,review_date,review_date_status,substantive_modification_date,fact_inference_opinion_distinction_signal,evidence_gap_0_5_heuristic,recommended_editorial_review,assessment_status
src/lib/posts/the-visible-work-of-imaginary-things.md,https://www.suvroghosh.in/blog/personal-essay/the-visible-work-of-imaginary-things,The Visible Work of Imaginary Things,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs,0,,0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 94 first-person token(s),NOT DETECTED,HEURISTIC POSSIBLE — REQUIRES HUMAN VERIFICATION,NOT DETECTED,HEURISTIC YES — REQUIRES HUMAN VERIFICATION,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/the-voice-under-the-loudspeaker.md,https://www.suvroghosh.in/blog/short-fiction/the-voice-under-the-loudspeaker,The Voice Under the Loudspeaker,fiction,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,0,0,medical_or_healthcare | political_financial_or_current_affairs,1,"Fear, he knew, had many practical causes: rent, unpaid school fees, a wife leaving after eight years of polite disappointment, a mother’s framed photograph gathering dust because …",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,HEURISTIC YES — 1 phrase match(es),HEURISTIC YES — 22 first-person token(s),NOT DETECTED,HEURISTIC POSSIBLE — REQUIRES HUMAN VERIFICATION,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,0,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/the-warmth.md,https://www.suvroghosh.in/blog/short-fiction/the-warmth,The Warmth,fiction,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,0,0,medical_or_healthcare | political_financial_or_current_affairs,0,,0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,HEURISTIC YES — 2 phrase match(es),HEURISTIC YES — 12 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,0,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/the-water-remembers.md,https://www.suvroghosh.in/blog/short-fiction/the-water-remembers,The Water Remembers,fiction,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,0,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs,0,,0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 17 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,0,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/the-weight-of-pages.md,https://www.suvroghosh.in/blog/culture/the-weight-of-pages,The Weight of Pages,evergreen essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,2,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | dated_claims,2,"I think it is more likely that I have simply wasted a great deal of time, that the books have passed through me like water through a pipe, leaving the pipe essentially unchanged, … | They surround me, these rectangular objects, these compressed trees, these repositories of other people's thoughts, and they ask nothing in return except the one thing I cannot re…",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,HEURISTIC YES — 1 phrase match(es),HEURISTIC YES — 277 first-person token(s),HEURISTIC YES,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,2,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/the-weight-of-wet-heat.md,https://www.suvroghosh.in/blog/personal-essay/the-weight-of-wet-heat,The Weight of Wet Heat,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,medical_or_healthcare | scientific_or_mathematical | political_financial_or_current_affairs,0,,0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 50 first-person token(s),NOT DETECTED,HEURISTIC POSSIBLE — REQUIRES HUMAN VERIFICATION,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/the-wetland-under-the-lights.md,https://www.suvroghosh.in/blog/short-fiction/the-wetland-under-the-lights,The Wetland Under the Lights,fiction,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,0,0,medical_or_healthcare | scientific_or_mathematical | political_financial_or_current_affairs | attributed_or_research_claims,2,"People cheered at first, thinking it was part of the show. | The worms moved over Lahiri, over the schoolbag, over the cricket bat, over the place where a boy had been turned into research because grief had found a laboratory and no one had…",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 19 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,HEURISTIC YES — REQUIRES HUMAN VERIFICATION,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,0,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/the-zeitgeist-of-calcutta-has-changed.md,https://www.suvroghosh.in/blog/calcutta/the-zeitgeist-of-calcutta-has-changed,The Zeitgeist of Calcutta Has Changed,evergreen essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,2,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | dated_claims,3,"Everyone is data for somebody’s scheme, vote for somebody’s arithmetic, audience for somebody’s performance, prey for somebody’s appetite. | A pointless argument about whether a film from 1974 was superior to civilization itself. | The neighbor has bought something new and is pretending not to show it.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,HEURISTIC YES — 1 phrase match(es),HEURISTIC YES — 27 first-person token(s),NOT DETECTED,HEURISTIC POSSIBLE — REQUIRES HUMAN VERIFICATION,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,2,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/theFifthWindow.md,https://www.suvroghosh.in/blog/short-fiction/theFifthWindow,The Fifth Window,fiction,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,0,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | percentage_claims | dated_claims | attributed_or_research_claims,5,"In 2017, he complained that someone had stolen code from him. | “Naren and Parimal were there in 2017,” Ritwik said. | They wanted to prove they could shape movement without anyone knowing.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,HEURISTIC YES — 1 phrase match(es),HEURISTIC YES — 34 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,HEURISTIC YES — REQUIRES HUMAN VERIFICATION,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,0,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/thin-fat-bellied-bengali-insulin-resistance.md,https://www.suvroghosh.in/blog/health/thin-fat-bellied-bengali-insulin-resistance,The Thin-Fat Bengali and the Treacherous Little Belly,evidence-sensitive medical or healthcare information,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,5,0,medical_or_healthcare | political_financial_or_current_affairs | dated_claims | attributed_or_research_claims,1,BMI is useful in the way a street map from 1987 is useful.,0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,HEURISTIC YES — 1 phrase match(es),HEURISTIC YES — 15 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,HEURISTIC YES — REQUIRES HUMAN VERIFICATION,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,5,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/this-blogs-history.md,https://www.suvroghosh.in/blog/personal-reflections/this-blogs-history,This Blog's History,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs,1,"Then, once they trust you, you may take them to the back room and show them the strange machine.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 72 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,2026-07-24,NOT DETECTED; absence is not proof of ambiguity,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/three_heads_for_migraine.md,https://www.suvroghosh.in/blog/short-fiction/three_heads_for_migraine,Three Heads for Migraine,fiction,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,0,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | attributed_or_research_claims,5,"He had returned to the city six years earlier to care for his mother and to become, by slow humiliating increments, a freelance medical data consultant for nursing homes that paid… | “I will send what the data shows,” Arka said. | “Data shows what it is asked properly.” Arka ended the call.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,HEURISTIC YES — 1 phrase match(es),HEURISTIC YES — 43 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,0,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/thucydides-trap-greek-mythology-america-china.md,https://www.suvroghosh.in/blog/geopolitics/thucydides-trap-greek-mythology-america-china,"The Thucydides Trap, Two Superpowers, and a Very Old Greek Headache",current-affairs analysis,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,5,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | attributed_or_research_claims,3,"He said the growth of Athenian power and the fear this caused in Sparta made war more likely. | War is shipping delays, inflation, shortages, censorship, suspicion, visas denied, students stranded, research blocked, factories relocated, alliances hardened, budgets distorted,… | The Trojan Horse still arrives at the gate, except now it may be a trade deal, a software platform, a loan, a port, a data center, or a beautiful app asking for permissions it doe…",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 16 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,5,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/toolbox-thinking-simplicity-complexity.md,https://www.suvroghosh.in/blog/thinking/toolbox-thinking-simplicity-complexity,The Toolbox Theory of Thinking,evergreen essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,2,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | dated_claims,6,"Miller’s 1956 paper, “The Magical Number Seven, Plus or Minus Two.” Miller argued that short-term memory can hold only a limited number of chunks at once. | Then comes the Paradox of Choice, popularized by psychologist Barry Schwartz in his 2004 book of the same name. | It is associated with William of Ockham, a medieval English philosopher and theologian from the fourteenth century.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 14 first-person token(s),HEURISTIC YES,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,2026-07-24,NOT DETECTED; absence is not proof of ambiguity,2,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/trapped-by-the-room-mirror-and-feed.md,https://www.suvroghosh.in/blog/mental-health/trapped-by-the-room-mirror-and-feed,"Trapped by the Room, the Mirror, and the Feed",personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,medical_or_healthcare | scientific_or_mathematical | dated_claims | attributed_or_research_claims,3,"You can paint any monster there and nobody can prove you wrong at 3:17 in the morning. | It shows age, fatigue, weight, eyes, hair, the small collapse around the mouth, the unromantic geography of middle age. | Brave New World meets 1984, but with push notifications and a friendly chatbot asking, “Would you like to explore that feeling?” Yes, perhaps.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 24 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/trauma-chronic-angst-bipolar-disorder.md,https://www.suvroghosh.in/blog/mental-health/trauma-chronic-angst-bipolar-disorder,When Suffering Refuses to Leave the Room,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,medical_or_healthcare | technical | political_financial_or_current_affairs | attributed_or_research_claims,2,"The old self, the one who could study, build systems, solve problems, argue architecture, write, code, plan, laugh, love, and restart, now feels like a previous tenant. | The first task is to reduce the daily load on the nervous system enough that ordinary life becomes possible again.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 13 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/trolley-problem-healthcare-it.md,https://www.suvroghosh.in/blog/healthcare-it/trolley-problem-healthcare-it,The Trolley Problem Is Already Hiding in Healthcare,search-oriented technical explainer,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,4,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | attributed_or_research_claims,24,"HL7: Health Level Seven, a family of healthcare data exchange standards used to move clinical and administrative information between systems. | FHIR: Fast Healthcare Interoperability Resources, a modern healthcare data standard that represents clinical information as smaller web-friendly resources. | CDA: Clinical Document Architecture, an HL7 document standard that can carry both human-readable clinical narrative and machine-readable structured data.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,NO STRONG SIGNAL DETECTED,HEURISTIC YES,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,4,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/truth-adjustment-and-the-cost-of-coming-back.md,https://www.suvroghosh.in/blog/social-commentary/truth-adjustment-and-the-cost-of-coming-back,"Truth, Adjustment, and the Cost of Coming Back",evergreen essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,2,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | attributed_or_research_claims,0,,0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 32 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,2,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/turing-test-for-human-usefulness.md,https://www.suvroghosh.in/blog/personal-essay/turing-test-for-human-usefulness,The Turing Test for Human Usefulness,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | dated_claims,4,"HL7 means Health Level Seven, a family of healthcare messaging standards used to move clinical data between systems. | In 1950 he asked whether a machine could behave so intelligently in conversation that a human judge could not reliably tell it apart from a person. | The last clean draft was probably lost somewhere between Jadavpur, San Antonio, VA hospital data, clinical trials, HL7 messages, and the slow administrative sinking of a Bengali m…",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,HEURISTIC YES — 1 phrase match(es),HEURISTIC YES — 29 first-person token(s),HEURISTIC YES,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/twaddle-tendency.md,https://www.suvroghosh.in/blog/essay/twaddle-tendency,Twaddle Tendency,evergreen essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,2,0,scientific_or_mathematical | technical | political_financial_or_current_affairs,0,,0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 46 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,HEURISTIC YES — REQUIRES HUMAN VERIFICATION,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,2,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/ubi-india-ai-unemployment-democracy.md,https://www.suvroghosh.in/blog/political-economy/ubi-india-ai-unemployment-democracy,Universal Basic Income in India After Work Stops Being a Promise,current-affairs analysis,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,5,0,medical_or_healthcare | technical | political_financial_or_current_affairs | attributed_or_research_claims,9,"software that generates, classifies, predicts, summarizes, or acts on patterns in data. | --- Universal Basic Income [UBI, a regular cash payment made to people without a work test or poverty test] becomes a serious Indian question only when the old national bargain br… | Means-tested welfare in India has always carried a familiar smell: forms, middlemen, missing names, wrong names, dead names, caste panchayat pressure, local strongmen, biometric f…",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,NO STRONG SIGNAL DETECTED,HEURISTIC YES,HEURISTIC POSSIBLE — REQUIRES HUMAN VERIFICATION,NOT DETECTED,HEURISTIC YES — REQUIRES HUMAN VERIFICATION,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,5,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/unattractive-mans-weather-report.md,https://www.suvroghosh.in/blog/personal-essay/unattractive-mans-weather-report,The Unattractive Man’s Weather Report,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,medical_or_healthcare | political_financial_or_current_affairs | attributed_or_research_claims,1,"He lives in my room, uses my towel, avoids my mirror, and occasionally writes essays pretending this is research.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 12 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/va_data_warehouse_reality.md,https://www.suvroghosh.in/blog/healthcare-it/va_data_warehouse_reality,Building VA Data Warehouses,professional authority,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,4,0,medical_or_healthcare | scientific_or_mathematical | technical | dated_claims | attributed_or_research_claims,31,"software that generates, classifies, predicts, summarizes, or acts on patterns in data. | a controlled doorway through which software systems exchange data or actions. | a data pipeline pattern for pulling, reshaping, and loading data.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,HEURISTIC YES — 2 phrase match(es),HEURISTIC YES — 5 first-person token(s),HEURISTIC YES,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,4,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/va-healthcare-data-systems-mumps-to-sql.md,https://www.suvroghosh.in/blog/healthcare-it/va-healthcare-data-systems-mumps-to-sql,How VA Healthcare Data Systems Work: From MUMPS to SQL,professional authority,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,4,3,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | dated_claims | attributed_or_research_claims,36,"FileMan [VA File Manager, the database management layer that defines and governs much of VistA data]. | CDW [Corporate Data Warehouse, the enterprise warehouse that consolidates VA healthcare data for reporting, analytics, research, and operations]. | ETL [Extract, Transform, Load, the pipeline pattern used to move and reshape data from source systems into target databases].",10,0,10,data.va.gov | digital.va.gov | research.va.gov | va.gov,https://www.va.gov/vdl/documents/Monograph/Monograph/vista_monograph_0723_r.pdf | https://www.va.gov/vdl/documents/Infrastructure/Fileman/fm22_2dg.pdf | https://www.data.va.gov/dataset/Corporate-Data-Warehouse-CDW-/ftpi-epf7 | https://www.research.va.gov/programs/vinci/default.cfm | https://digital.va.gov/ehr-modernization/frequently-asked-question/,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,HEURISTIC YES — 1 phrase match(es),HEURISTIC YES — 7 first-person token(s),HEURISTIC YES,HEURISTIC POSSIBLE — REQUIRES HUMAN VERIFICATION,NOT DETECTED,HEURISTIC YES — REQUIRES HUMAN VERIFICATION,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,2026-07-23,EXPLICIT DISTINCTION LANGUAGE DETECTED,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/vamana-and-the-three-steps-of-bankruptcy.md,https://www.suvroghosh.in/blog/personal-essay/vamana-and-the-three-steps-of-bankruptcy,Vamana and the Three Steps of Bankruptcy,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs,1,It shows you how much of dignity depends on small hidden structures.,0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 21 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
