candidate_id,issue_type,source_file_a,url_a,title_a,source_file_b,url_b,title_b,body_cosine_similarity,title_cosine_similarity,shared_tags,document_count,repeated_passage_excerpt,detection_rule,assessment_status,recommended_editorial_review
CORPUS-00149,TAG_FRAGMENTATION_CANDIDATE,src/lib/posts/vector-databases.md,https://www.suvroghosh.in/blog/healthcare-it/vector-databases,Vector Databases,,,,,,,1,Vector Database | Vector Databases,case/punctuation/simple singular normalization converged on “vector database”,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,Review tag labels and navigation behavior manually; normalization can conflate legitimately different concepts
CORPUS-00150,THIN_CATEGORY_CANDIDATE,src/lib/posts/ai-layoff-trap-firing-your-customers.md,https://www.suvroghosh.in/blog/ai-economics/ai-layoff-trap-firing-your-customers,The AI Layoff Trap: How Companies Can Fire Their Own Customers,,,,,,,1,,canonical source count for /blog/ai-economics is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00151,THIN_CATEGORY_CANDIDATE,src/lib/posts/ai-moat-labor-displacement.md,https://www.suvroghosh.in/blog/ai-and-society/ai-moat-labor-displacement,The AI Moat Is the Missing Salary,src/lib/posts/the-tea-stall-as-an-anti-ai-safety-system.md,https://www.suvroghosh.in/blog/ai-and-society/the-tea-stall-as-an-anti-ai-safety-system,The Tea Stall as an Anti-AI Safety System,,,,2,,canonical source count for /blog/ai-and-society is 2; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00152,THIN_CATEGORY_CANDIDATE,src/lib/posts/algorithmic-complexity-in-the-age-of-ai.md,https://www.suvroghosh.in/blog/computer-science/algorithmic-complexity-in-the-age-of-ai,"The Bouncer, the Clock, and Big O",,,,,,,1,,canonical source count for /blog/computer-science is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00153,THIN_CATEGORY_CANDIDATE,src/lib/posts/bengal-changed-color-not-character.md,https://www.suvroghosh.in/blog/politics-and-society/bengal-changed-color-not-character,"Bengal Changed Color, Not Yet Character",,,,,,,1,,canonical source count for /blog/politics-and-society is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00154,THIN_CATEGORY_CANDIDATE,src/lib/posts/bessel-correction-for-variance.md,https://www.suvroghosh.in/blog/statistics/bessel-correction-for-variance,Bessel Correction Without the Mathematical Chilli Powder,src/lib/posts/simpsons-paradox-i-see-around-me.md,https://www.suvroghosh.in/blog/statistics/simpsons-paradox-i-see-around-me,Simpson's Paradox I See Around Me,,,,2,,canonical source count for /blog/statistics is 2; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00155,THIN_CATEGORY_CANDIDATE,src/lib/posts/bogosity-enshittification-and-the-glittering-drain.md,https://www.suvroghosh.in/blog/technology-and-society/bogosity-enshittification-and-the-glittering-drain,"Bogosity, Enshittification, and the Glittering Drain",src/lib/posts/the-desperation-premium.md,https://www.suvroghosh.in/blog/technology-and-society/the-desperation-premium,The Desperation Premium,,,,2,,canonical source count for /blog/technology-and-society is 2; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00156,THIN_CATEGORY_CANDIDATE,src/lib/posts/calcutta-carbohydrate-problem.md,https://www.suvroghosh.in/blog/health-and-society/calcutta-carbohydrate-problem,Calcutta’s Sugar Problem Is Not Only Sugar,,,,,,,1,,canonical source count for /blog/health-and-society is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00157,THIN_CATEGORY_CANDIDATE,src/lib/posts/calcutta-fish-field-guide.md,https://www.suvroghosh.in/blog/food/calcutta-fish-field-guide,The Fish Bengalis Eat,,,,,,,1,,canonical source count for /blog/food is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00158,THIN_CATEGORY_CANDIDATE,src/lib/posts/calcutta-footpath-simulator-ekdom-side-diye-jaan.md,https://www.suvroghosh.in/blog/games/calcutta-footpath-simulator-ekdom-side-diye-jaan,Calcutta Footpath Simulator: Ekdom Side Diye Jaan,,,,,,,1,,canonical source count for /blog/games is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00159,THIN_CATEGORY_CANDIDATE,src/lib/posts/calcutta-summer-of-2026.md,https://www.suvroghosh.in/blog/climate/calcutta-summer-of-2026,The Calcutta Summer of 2026,,,,,,,1,,canonical source count for /blog/climate is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00160,THIN_CATEGORY_CANDIDATE,src/lib/posts/callous-political-statements-gold-karigars-and-fertiliser.md,https://www.suvroghosh.in/blog/political-economy/callous-political-statements-gold-karigars-and-fertiliser,"Gold Karigars, Fertiliser Slogans, and the Knife Hidden Inside a Political Sentence",src/lib/posts/ubi-india-ai-unemployment-democracy.md,https://www.suvroghosh.in/blog/political-economy/ubi-india-ai-unemployment-democracy,Universal Basic Income in India After Work Stops Being a Promise,,,,2,,canonical source count for /blog/political-economy is 2; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00161,THIN_CATEGORY_CANDIDATE,src/lib/posts/cant-go-back-to-childhood-except-as-a-misremembering-ghost.md,https://www.suvroghosh.in/blog/memoir/cant-go-back-to-childhood-except-as-a-misremembering-ghost,Can't Go Back to Childhood—Except as a Misremembering Ghost,src/lib/posts/english-medium-urine-stain-and-the-school-that-lit-the-fuse.md,https://www.suvroghosh.in/blog/memoir/english-medium-urine-stain-and-the-school-that-lit-the-fuse,The English Medium Urine Stain,,,,2,,canonical source count for /blog/memoir is 2; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00162,THIN_CATEGORY_CANDIDATE,src/lib/posts/claude-fable-5-warning-label.md,https://www.suvroghosh.in/blog/ai/claude-fable-5-warning-label,"Claude Fable 5, Mythos in a Muzzle, and the Poor Man’s Future",src/lib/posts/the-coming-unemployment.md,https://www.suvroghosh.in/blog/ai/the-coming-unemployment,The Coming Unemployment,,,,2,,canonical source count for /blog/ai is 2; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00163,THIN_CATEGORY_CANDIDATE,src/lib/posts/claude-mythos-hype-and-security-hygiene.md,https://www.suvroghosh.in/blog/ai-security/claude-mythos-hype-and-security-hygiene,"Is Claude Mythos, a Myth?",,,,,,,1,,canonical source count for /blog/ai-security is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00164,THIN_CATEGORY_CANDIDATE,src/lib/posts/clay-stove-calcutta-lpg-smoke-and-breath.md,https://www.suvroghosh.in/blog/calcutta-life/clay-stove-calcutta-lpg-smoke-and-breath,"Clay Stoves, Hormuz, and the Price of Breath in Calcutta",,,,,,,1,,canonical source count for /blog/calcutta-life is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00165,THIN_CATEGORY_CANDIDATE,src/lib/posts/commercial-hifi-sounds-for-ordinary-ears.md,https://www.suvroghosh.in/blog/audio-technology/commercial-hifi-sounds-for-ordinary-ears,Hi-Fi Sound Without the Perfume,,,,,,,1,,canonical source count for /blog/audio-technology is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00166,THIN_CATEGORY_CANDIDATE,src/lib/posts/courage-to-be-disliked-in-calcutta.md,https://www.suvroghosh.in/blog/psychology/courage-to-be-disliked-in-calcutta,The Courage to Be Disliked in a Sweating Calcutta Room,,,,,,,1,,canonical source count for /blog/psychology is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00167,THIN_CATEGORY_CANDIDATE,src/lib/posts/depression-as-mathematics.md,https://www.suvroghosh.in/blog/mental-health-systems/depression-as-mathematics,Depression as Mathematics,,,,,,,1,,canonical source count for /blog/mental-health-systems is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00168,THIN_CATEGORY_CANDIDATE,src/lib/posts/end-of-history-not-end-of-trouble.md,https://www.suvroghosh.in/blog/ideas/end-of-history-not-end-of-trouble,"The End of History, and Other Overconfident Announcements",,,,,,,1,,canonical source count for /blog/ideas is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00169,THIN_CATEGORY_CANDIDATE,src/lib/posts/english-is-not-a-subject-it-is-a-passport.md,https://www.suvroghosh.in/blog/education/english-is-not-a-subject-it-is-a-passport,English Is Not a Subject. It Is a Passport.,,,,,,,1,,canonical source count for /blog/education is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00170,THIN_CATEGORY_CANDIDATE,src/lib/posts/entropy-in-a-rented-room.md,https://www.suvroghosh.in/blog/science-essay/entropy-in-a-rented-room,Entropy in a Rented Room,,,,,,,1,,canonical source count for /blog/science-essay is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00171,THIN_CATEGORY_CANDIDATE,src/lib/posts/epistemic-iceberg-effect.md,https://www.suvroghosh.in/blog/knowledge/epistemic-iceberg-effect,The Epistemic Iceberg Effect,,,,,,,1,,canonical source count for /blog/knowledge is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00172,THIN_CATEGORY_CANDIDATE,src/lib/posts/fellow_passengers_and_the_broken_record.md,https://www.suvroghosh.in/blog/life/fellow_passengers_and_the_broken_record,Fellow Passengers and the Broken Record,src/lib/posts/the-geography-of-contentment.md,https://www.suvroghosh.in/blog/life/the-geography-of-contentment,The Geography of Contentment,,,,2,,canonical source count for /blog/life is 2; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00173,THIN_CATEGORY_CANDIDATE,src/lib/posts/find-study-diabetes-kidney-family-tree.md,https://www.suvroghosh.in/blog/healthcare-science/find-study-diabetes-kidney-family-tree,When Diabetes Started Asking About Its Ancestors,,,,,,,1,,canonical source count for /blog/healthcare-science is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00174,THIN_CATEGORY_CANDIDATE,src/lib/posts/first-principles-thinking-calcutta-healthcare-it.md,https://www.suvroghosh.in/blog/useful-mental-models/first-principles-thinking-calcutta-healthcare-it,"First Principles Thinking in Calcutta, Healthcare, and the Machinery of Reality",,,,,,,1,,canonical source count for /blog/useful-mental-models is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00175,THIN_CATEGORY_CANDIDATE,src/lib/posts/fog-machines-in-the-temple.md,https://www.suvroghosh.in/blog/philosophy-and-ai/fog-machines-in-the-temple,"Fog Machines in the Temple: Mandukya, AI, and the Dangerous Answer to Who Am I?",,,,,,,1,,canonical source count for /blog/philosophy-and-ai is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00176,THIN_CATEGORY_CANDIDATE,src/lib/posts/great-trigonometrical-survey-india-trigonometry-empire.md,https://www.suvroghosh.in/blog/history-of-science/great-trigonometrical-survey-india-trigonometry-empire,Trigonometric  Colonization,,,,,,,1,,canonical source count for /blog/history-of-science is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00177,THIN_CATEGORY_CANDIDATE,src/lib/posts/homeopathy-pseudoscience-persistence.md,https://www.suvroghosh.in/blog/healthcare-systems/homeopathy-pseudoscience-persistence,Homeopathy,,,,,,,1,,canonical source count for /blog/healthcare-systems is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00178,THIN_CATEGORY_CANDIDATE,src/lib/posts/hormuz-lpg-shortage-indian-cooking-choices.md,https://www.suvroghosh.in/blog/energy/hormuz-lpg-shortage-indian-cooking-choices,LPG debacle,,,,,,,1,,canonical source count for /blog/energy is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00179,THIN_CATEGORY_CANDIDATE,src/lib/posts/how-are-you-and-other-small-cruelties.md,https://www.suvroghosh.in/blog/personal-satire/how-are-you-and-other-small-cruelties,How Are You and Other Small Cruelties,,,,,,,1,,canonical source count for /blog/personal-satire is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00180,THIN_CATEGORY_CANDIDATE,src/lib/posts/how-to-start-machine-learning-without-buying-magic-beans.md,https://www.suvroghosh.in/blog/ai-education/how-to-start-machine-learning-without-buying-magic-beans,How To Start Machine Learning Without Buying Magic Beans,,,,,,,1,,canonical source count for /blog/ai-education is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00181,THIN_CATEGORY_CANDIDATE,src/lib/posts/india-ai-it-bpo-white-collar-jobs.md,https://www.suvroghosh.in/blog/india/india-ai-it-bpo-white-collar-jobs,India’s White-Collar Issue,src/lib/posts/jogar-jugaad-and-the-greedy-improvisation-of-india.md,https://www.suvroghosh.in/blog/india/jogar-jugaad-and-the-greedy-improvisation-of-india,"Jogar, Jugaad, and the Greedy Improvisation of India",,,,2,,canonical source count for /blog/india is 2; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00182,THIN_CATEGORY_CANDIDATE,src/lib/posts/india-ai-market-darling-boondocks-dragon.md,https://www.suvroghosh.in/blog/ai-economy/india-ai-market-darling-boondocks-dragon,"India Slept Through the AI Alarm, and the Market Has Started Packing Its Bags",,,,,,,1,,canonical source count for /blog/ai-economy is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00183,THIN_CATEGORY_CANDIDATE,src/lib/posts/k-shaped-economies-us-india-rich-richer-middle-class-poor-shrink.md,https://www.suvroghosh.in/blog/economy/k-shaped-economies-us-india-rich-richer-middle-class-poor-shrink,"The K-Shaped Economy Is a Forked Road, and Most of Us Are on the Wrong Fork",src/lib/posts/what-india-meant-by-demonetization-and-where-we-are.md,https://www.suvroghosh.in/blog/economy/what-india-meant-by-demonetization-and-where-we-are,"What India Meant by Demonetization, and Where We Are",,,,2,,canonical source count for /blog/economy is 2; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00184,THIN_CATEGORY_CANDIDATE,src/lib/posts/kenneth-arrow-medical-care.md,https://www.suvroghosh.in/blog/economics/kenneth-arrow-medical-care,Kenneth Arrow in the Waiting Room,,,,,,,1,,canonical source count for /blog/economics is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00185,THIN_CATEGORY_CANDIDATE,src/lib/posts/lake-maracaibo-lightning-gene-hunt.md,https://www.suvroghosh.in/blog/science-and-healthcare-it/lake-maracaibo-lightning-gene-hunt,"The Lake That Lit Up Genes: Maracaibo, Memory, and Huntington’s Disease",,,,,,,1,,canonical source count for /blog/science-and-healthcare-it is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00186,THIN_CATEGORY_CANDIDATE,src/lib/posts/large-common-insects-and-arachnids-in-urban-calcutta.md,https://www.suvroghosh.in/blog/natural-history/large-common-insects-and-arachnids-in-urban-calcutta,Pests we love,,,,,,,1,,canonical source count for /blog/natural-history is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00187,THIN_CATEGORY_CANDIDATE,src/lib/posts/mind-as-emergence-not-magic.md,https://www.suvroghosh.in/blog/neuroscience/mind-as-emergence-not-magic,"Mind Is What the Brain Does, Not a Ghost in the Attic",,,,,,,1,,canonical source count for /blog/neuroscience is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00188,THIN_CATEGORY_CANDIDATE,src/lib/posts/mojo-the-python-killer.md,https://www.suvroghosh.in/blog/engineering-blog/mojo-the-python-killer,Mojo: The Python Killer?,src/lib/posts/sql-or-sequel-the-immortal-language-of-data.md,https://www.suvroghosh.in/blog/engineering-blog/sql-or-sequel-the-immortal-language-of-data,"SQL, or Sequel: The Immortal Language of Data",,,,2,,canonical source count for /blog/engineering-blog is 2; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00189,THIN_CATEGORY_CANDIDATE,src/lib/posts/natural-selection-across-timescales.md,https://www.suvroghosh.in/blog/systems-thinking/natural-selection-across-timescales,Natural Selection Is Not Just About Animals,src/lib/posts/the-useful-box-and-the-bengali-problem-of-too-many-choices.md,https://www.suvroghosh.in/blog/systems-thinking/the-useful-box-and-the-bengali-problem-of-too-many-choices,The Useful Box and the Bengali Problem of Too Many Choices,,,,2,,canonical source count for /blog/systems-thinking is 2; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00190,THIN_CATEGORY_CANDIDATE,src/lib/posts/newtons-first-law-and-the-bladder.md,https://www.suvroghosh.in/blog/personal-science/newtons-first-law-and-the-bladder,Newton’s First Law and the Bladder,,,,,,,1,,canonical source count for /blog/personal-science is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00191,THIN_CATEGORY_CANDIDATE,src/lib/posts/perceptron-from-scratch-in-mojo.md,https://www.suvroghosh.in/blog/mojollm/perceptron-from-scratch-in-mojo,A Perceptron from Scratch in Mojo,src/lib/posts/xor-with-multiple-perceptrons-in-mojo.md,https://www.suvroghosh.in/blog/mojollm/xor-with-multiple-perceptrons-in-mojo,XOR from Scratch in Mojo with Multiple Perceptrons,,,,2,,canonical source count for /blog/mojollm is 2; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00192,THIN_CATEGORY_CANDIDATE,src/lib/posts/plague-of-pseudoscience-india-scientific-temper.md,https://www.suvroghosh.in/blog/science-and-society/plague-of-pseudoscience-india-scientific-temper,The Plague of Pseudoscience in India,src/lib/posts/world-yoga-day-summer-solstice-2026.md,https://www.suvroghosh.in/blog/science-and-society/world-yoga-day-summer-solstice-2026,The Curious Day When the Sun Pauses and Humanity Stretches,,,,2,,canonical source count for /blog/science-and-society is 2; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00193,THIN_CATEGORY_CANDIDATE,src/lib/posts/pohela-baisakh-mughal-calendar-memory.md,https://www.suvroghosh.in/blog/history/pohela-baisakh-mughal-calendar-memory,Pohela Baisakh,,,,,,,1,,canonical source count for /blog/history is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00194,THIN_CATEGORY_CANDIDATE,src/lib/posts/premature-llm-deployment-clinical-trials-ai-safety.md,https://www.suvroghosh.in/blog/ai-safety/premature-llm-deployment-clinical-trials-ai-safety,The Chatbot Arrived Before the Seatbelt,,,,,,,1,,canonical source count for /blog/ai-safety is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00195,THIN_CATEGORY_CANDIDATE,src/lib/posts/prognosis-as-philosophy.md,https://www.suvroghosh.in/blog/philosophy/prognosis-as-philosophy,The Prognosis Is Clarity,src/lib/posts/the-ghost-as-perception.md,https://www.suvroghosh.in/blog/philosophy/the-ghost-as-perception,The Ghost as Perception,,,,2,,canonical source count for /blog/philosophy is 2; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00196,THIN_CATEGORY_CANDIDATE,src/lib/posts/randomness-chaos-complexity-calcutta.md,https://www.suvroghosh.in/blog/mental-models/randomness-chaos-complexity-calcutta,Why Myths Multiply When Randomness Is Left Unexplained,,,,,,,1,,canonical source count for /blog/mental-models is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00197,THIN_CATEGORY_CANDIDATE,src/lib/posts/returning_home_after_america.md,https://www.suvroghosh.in/blog/work-migration-india/returning_home_after_america,The Returnee Who No Longer Fits,,,,,,,1,,canonical source count for /blog/work-migration-india is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00198,THIN_CATEGORY_CANDIDATE,src/lib/posts/tea-darjeeling-orange-pekoe-first-flush-and-matcha.md,https://www.suvroghosh.in/blog/food-and-culture/tea-darjeeling-orange-pekoe-first-flush-and-matcha,Tea,,,,,,,1,,canonical source count for /blog/food-and-culture is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00199,THIN_CATEGORY_CANDIDATE,src/lib/posts/the-new-mantra.md,https://www.suvroghosh.in/blog/career/the-new-mantra,The New Mantra,,,,,,,1,,canonical source count for /blog/career is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00200,THIN_CATEGORY_CANDIDATE,src/lib/posts/the-router-behind-the-television.md,https://www.suvroghosh.in/blog/cybersecurity/the-router-behind-the-television,The Router Behind the Television,,,,,,,1,,canonical source count for /blog/cybersecurity is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00201,THIN_CATEGORY_CANDIDATE,src/lib/posts/thin-fat-bellied-bengali-insulin-resistance.md,https://www.suvroghosh.in/blog/health/thin-fat-bellied-bengali-insulin-resistance,The Thin-Fat Bengali and the Treacherous Little Belly,,,,,,,1,,canonical source count for /blog/health is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00202,THIN_CATEGORY_CANDIDATE,src/lib/posts/this-blogs-history.md,https://www.suvroghosh.in/blog/personal-reflections/this-blogs-history,This Blog's History,,,,,,,1,,canonical source count for /blog/personal-reflections is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00203,THIN_CATEGORY_CANDIDATE,src/lib/posts/toolbox-thinking-simplicity-complexity.md,https://www.suvroghosh.in/blog/thinking/toolbox-thinking-simplicity-complexity,The Toolbox Theory of Thinking,,,,,,,1,,canonical source count for /blog/thinking is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
CORPUS-00204,THIN_CATEGORY_CANDIDATE,src/lib/posts/vitruvian-man.md,https://www.suvroghosh.in/blog/art-history/vitruvian-man,"The Vitruvian Man: A Naked Man, Two Shapes, and Our Old Hunger for Order",,,,,,,1,,canonical source count for /blog/art-history is 1; route content/indexability not inspected,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW,"Review taxonomy and rendered category value; a low article count alone does not justify noindexing, merging, or deletion"
